Module	Section	Sample Name	Source
FastQC	all_sections	GSM3043057_cutadapt_bowtie2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043057/GSM3043057_cutadapt_bowtie2_bam_qc/GSM3043057_cutadapt_bowtie2_fastqc.zip
FastQC	all_sections	GSM3043057_cutadapt_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043057/GSM3043057_cutadapt_2_fastq.gz_qc/GSM3043057_cutadapt_2_fastqc.zip
FastQC	all_sections	GSM3043057_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043057/GSM3043057_1_fastq.gz_qc/GSM3043057_1_fastqc.zip
FastQC	all_sections	GSM3043057_cutadapt_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043057/GSM3043057_cutadapt_1_fastq.gz_qc/GSM3043057_cutadapt_1_fastqc.zip
FastQC	all_sections	GSM3043093_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043093/GSM3043093_1_fastq.gz_qc/GSM3043093_1_fastqc.zip
FastQC	all_sections	GSM3043093_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043093/GSM3043093_2_fastq.gz_qc/GSM3043093_2_fastqc.zip
FastQC	all_sections	GSM3043093_cutadapt_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043093/GSM3043093_cutadapt_2_fastq.gz_qc/GSM3043093_cutadapt_2_fastqc.zip
FastQC	all_sections	GSM3043093_cutadapt_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043093/GSM3043093_cutadapt_1_fastq.gz_qc/GSM3043093_cutadapt_1_fastqc.zip
FastQC	all_sections	GSM3043093_cutadapt_bowtie2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043093/GSM3043093_cutadapt_bowtie2_bam_qc/GSM3043093_cutadapt_bowtie2_fastqc.zip
FastQC	all_sections	GSM3043058_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043058/GSM3043058_2_fastq.gz_qc/GSM3043058_2_fastqc.zip
FastQC	all_sections	GSM3043058_cutadapt_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043058/GSM3043058_cutadapt_2_fastq.gz_qc/GSM3043058_cutadapt_2_fastqc.zip
FastQC	all_sections	GSM3043058_cutadapt_bowtie2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043058/GSM3043058_cutadapt_bowtie2_bam_qc/GSM3043058_cutadapt_bowtie2_fastqc.zip
FastQC	all_sections	GSM3043058_cutadapt_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043058/GSM3043058_cutadapt_1_fastq.gz_qc/GSM3043058_cutadapt_1_fastqc.zip
FastQC	all_sections	GSM3043058_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043058/GSM3043058_1_fastq.gz_qc/GSM3043058_1_fastqc.zip
FastQC	all_sections	GSM3043094_cutadapt_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043094/GSM3043094_cutadapt_2_fastq.gz_qc/GSM3043094_cutadapt_2_fastqc.zip
FastQC	all_sections	GSM3043094_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043094/GSM3043094_1_fastq.gz_qc/GSM3043094_1_fastqc.zip
FastQC	all_sections	GSM3043094_cutadapt_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043094/GSM3043094_cutadapt_1_fastq.gz_qc/GSM3043094_cutadapt_1_fastqc.zip
FastQC	all_sections	GSM3043094_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043094/GSM3043094_2_fastq.gz_qc/GSM3043094_2_fastqc.zip
FastQC	all_sections	GSM3043094_cutadapt_bowtie2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043094/GSM3043094_cutadapt_bowtie2_bam_qc/GSM3043094_cutadapt_bowtie2_fastqc.zip
