Module	Section	Sample Name	Source
Cutadapt	all_sections	GSM3043099_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043099/GSM3043099_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	GSM3043064_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043064/GSM3043064_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	GSM3043064_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043064/GSM3043064_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	GSM3043100_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043100/GSM3043100_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	GSM3043100_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043100/GSM3043100_2.fastq.gz_trimming_report.txt
FastQC	all_sections	GSM3043063_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043063/GSM3043063_2_fastq.gz_qc/GSM3043063_2_fastqc.zip
FastQC	all_sections	GSM3043063_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043063/GSM3043063_1_fastq.gz_qc/GSM3043063_1_fastqc.zip
FastQC	all_sections	GSM3043063_cutadapt_bowtie2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043063/GSM3043063_cutadapt_bowtie2_bam_qc/GSM3043063_cutadapt_bowtie2_fastqc.zip
FastQC	all_sections	GSM3043063_cutadapt_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043063/GSM3043063_cutadapt_2_fastq.gz_qc/GSM3043063_cutadapt_2_fastqc.zip
FastQC	all_sections	GSM3043063_cutadapt_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043063/GSM3043063_cutadapt_1_fastq.gz_qc/GSM3043063_cutadapt_1_fastqc.zip
FastQC	all_sections	GSM3043099_cutadapt_bowtie2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043099/GSM3043099_cutadapt_bowtie2_bam_qc/GSM3043099_cutadapt_bowtie2_fastqc.zip
FastQC	all_sections	GSM3043099_cutadapt_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043099/GSM3043099_cutadapt_2_fastq.gz_qc/GSM3043099_cutadapt_2_fastqc.zip
FastQC	all_sections	GSM3043099_cutadapt_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043099/GSM3043099_cutadapt_1_fastq.gz_qc/GSM3043099_cutadapt_1_fastqc.zip
FastQC	all_sections	GSM3043099_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043099/GSM3043099_1_fastq.gz_qc/GSM3043099_1_fastqc.zip
FastQC	all_sections	GSM3043099_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043099/GSM3043099_2_fastq.gz_qc/GSM3043099_2_fastqc.zip
FastQC	all_sections	GSM3043064_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043064/GSM3043064_2_fastq.gz_qc/GSM3043064_2_fastqc.zip
FastQC	all_sections	GSM3043064_cutadapt_bowtie2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043064/GSM3043064_cutadapt_bowtie2_bam_qc/GSM3043064_cutadapt_bowtie2_fastqc.zip
FastQC	all_sections	GSM3043064_cutadapt_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043064/GSM3043064_cutadapt_1_fastq.gz_qc/GSM3043064_cutadapt_1_fastqc.zip
FastQC	all_sections	GSM3043064_cutadapt_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043064/GSM3043064_cutadapt_2_fastq.gz_qc/GSM3043064_cutadapt_2_fastqc.zip
FastQC	all_sections	GSM3043064_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043064/GSM3043064_1_fastq.gz_qc/GSM3043064_1_fastqc.zip
FastQC	all_sections	GSM3043100_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043100/GSM3043100_2_fastq.gz_qc/GSM3043100_2_fastqc.zip
FastQC	all_sections	GSM3043100_cutadapt_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043100/GSM3043100_cutadapt_2_fastq.gz_qc/GSM3043100_cutadapt_2_fastqc.zip
FastQC	all_sections	GSM3043100_cutadapt_bowtie2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043100/GSM3043100_cutadapt_bowtie2_bam_qc/GSM3043100_cutadapt_bowtie2_fastqc.zip
FastQC	all_sections	GSM3043100_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043100/GSM3043100_1_fastq.gz_qc/GSM3043100_1_fastqc.zip
FastQC	all_sections	GSM3043100_cutadapt_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043100/GSM3043100_cutadapt_1_fastq.gz_qc/GSM3043100_cutadapt_1_fastqc.zip
