Module	Section	Sample Name	Source
FastQC	all_sections	GSM3043087_cutadapt_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043087/GSM3043087_cutadapt_2_fastq.gz_qc/GSM3043087_cutadapt_2_fastqc.zip
FastQC	all_sections	GSM3043087_cutadapt_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043087/GSM3043087_cutadapt_1_fastq.gz_qc/GSM3043087_cutadapt_1_fastqc.zip
FastQC	all_sections	GSM3043087_cutadapt_bowtie2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043087/GSM3043087_cutadapt_bowtie2_bam_qc/GSM3043087_cutadapt_bowtie2_fastqc.zip
FastQC	all_sections	GSM3043052_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043052/GSM3043052_2_fastq.gz_qc/GSM3043052_2_fastqc.zip
FastQC	all_sections	GSM3043052_cutadapt_bowtie2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043052/GSM3043052_cutadapt_bowtie2_bam_qc/GSM3043052_cutadapt_bowtie2_fastqc.zip
FastQC	all_sections	GSM3043052_cutadapt_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043052/GSM3043052_cutadapt_1_fastq.gz_qc/GSM3043052_cutadapt_1_fastqc.zip
FastQC	all_sections	GSM3043052_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043052/GSM3043052_1_fastq.gz_qc/GSM3043052_1_fastqc.zip
FastQC	all_sections	GSM3043052_cutadapt_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043052/GSM3043052_cutadapt_2_fastq.gz_qc/GSM3043052_cutadapt_2_fastqc.zip
FastQC	all_sections	GSM3043088_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043088/GSM3043088_2_fastq.gz_qc/GSM3043088_2_fastqc.zip
FastQC	all_sections	GSM3043088_cutadapt_bowtie2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043088/GSM3043088_cutadapt_bowtie2_bam_qc/GSM3043088_cutadapt_bowtie2_fastqc.zip
FastQC	all_sections	GSM3043088_cutadapt_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043088/GSM3043088_cutadapt_1_fastq.gz_qc/GSM3043088_cutadapt_1_fastqc.zip
FastQC	all_sections	GSM3043088_cutadapt_2	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043088/GSM3043088_cutadapt_2_fastq.gz_qc/GSM3043088_cutadapt_2_fastqc.zip
FastQC	all_sections	GSM3043088_1	/workspace/rioualen/HT_collections/ChIP-seq_collection/GSE111874/samples/GSM3043088/GSM3043088_1_fastq.gz_qc/GSM3043088_1_fastqc.zip
